"Subject","Trial","Selection","Response_Time","Alt","Brand","Price","Type"
2408,13,FALSE,8454,2,"Lindt",1.1,"Dark w/ Nuts"
2408,13,FALSE,8454,3,"Godiva",1,"Milk w/ Nuts"
2408,14,TRUE,1888,1,"Godiva",1.3,"Milk"
2408,14,FALSE,1888,2,"Godiva",2,"Milk w/ Nuts"
2408,14,FALSE,1888,3,"Dove",1.3,"Dark w/ Nuts"
2408,15,FALSE,1532,1,"Hershey's",3.1,"White"
2408,15,FALSE,1532,2,"Ghirardelli",3.7,"Milk w/ Nuts"
2408,15,TRUE,1532,3,"Lindt",3.6,"Milk"
2408,16,FALSE,2296,1,"Lindt",1,"Dark w/ Nuts"
2408,16,FALSE,2296,2,"Hershey's",4,"White"
2408,16,TRUE,2296,3,"Lindt",0.5,"Dark"
2408,17,FALSE,1574,1,"Godiva",2.5,"White"
2408,17,FALSE,1574,2,"Dove",3.5,"Dark"
2408,17,TRUE,1574,3,"Ghirardelli",2.3,"Milk"
2408,18,TRUE,6590,1,"Godiva",1,"White"
2408,18,FALSE,6590,2,"Lindt",3.3,"Dark w/ Nuts"
2408,18,FALSE,6590,3,"Ghirardelli",2.4,"Dark w/ Nuts"
2408,19,TRUE,4306,1,"Ghirardelli",0.8,"Milk w/ Nuts"
2408,19,FALSE,4306,2,"Hershey's",1.6,"Dark w/ Nuts"
2408,19,FALSE,4306,3,"Godiva",1.1,"Dark w/ Nuts"
2408,20,FALSE,3884,1,"Dove",3.2,"Milk w/ Nuts"
2408,20,FALSE,3884,2,"Lindt",2.2,"Dark w/ Nuts"
2408,20,TRUE,3884,3,"Hershey's",3,"Dark"
2408,21,FALSE,2502,1,"Dove",1.3,"Dark w/ Nuts"
2408,21,TRUE,2502,2,"Godiva",1.7,"Dark"
2408,21,FALSE,2502,3,"Dove",2.4,"White"
2408,22,TRUE,7149,1,"Dove",3.5,"Milk"
2408,22,FALSE,7149,2,"Ghirardelli",2.3,"Milk"
2408,22,FALSE,7149,3,"Ghirardelli",3.5,"Dark w/ Nuts"
2408,23,FALSE,6576,1,"Godiva",0.9,"White"
2408,23,FALSE,6576,2,"Dove",3,"Dark"
2408,23,TRUE,6576,3,"Ghirardelli",0.6,"Dark"
2408,24,FALSE,3214,1,"Lindt",1.2,"Dark"
2408,24,TRUE,3214,2,"Godiva",1.1,"Milk"
2408,24,FALSE,3214,3,"Dove",1.4,"Dark w/ Nuts"
2408,25,FALSE,7403,1,"Lindt",3.8,"Milk w/ Nuts"
2408,25,FALSE,7403,2,"Godiva",0.9,"Milk w/ Nuts"
2408,25,TRUE,7403,3,"Ghirardelli",0.7,"White"
2409,1,FALSE,4909,1,"Dove",0.6,"Milk"
2409,1,TRUE,4909,2,"Godiva",0.7,"Dark"
2409,1,FALSE,4909,3,"Dove",3.6,"White"
2409,2,FALSE,3844,1,"Godiva",2.7,"Milk w/ Nuts"
2409,2,TRUE,3844,2,"Godiva",3.9,"Dark"
2409,2,FALSE,3844,3,"Hershey's",0.7,"Milk w/ Nuts"
2409,3,FALSE,2767,1,"Hershey's",1.7,"Dark w/ Nuts"
2409,3,TRUE,2767,2,"Godiva",3.7,"Dark"
2409,3,FALSE,2767,3,"Hershey's",3,"Dark"
2409,4,TRUE,5956,1,"Lindt",1,"Milk"
2409,4,FALSE,5956,2,"Lindt",3.6,"Milk w/ Nuts"
2409,4,FALSE,5956,3,"Ghirardelli",0.5,"Dark w/ Nuts"
2409,5,FALSE,1456,1,"Hershey's",0.8,"Milk w/ Nuts"
2409,5,TRUE,1456,2,"Godiva",1.5,"Dark"
2409,5,FALSE,1456,3,"Hershey's",3.3,"White"
2409,6,FALSE,4408,1,"Lindt",3.1,"Milk"
2409,6,FALSE,4408,2,"Dove",2.5,"White"
2409,6,TRUE,4408,3,"Godiva",2.6,"Dark"
2409,7,TRUE,2852,1,"Godiva",3.1,"White"
2409,7,FALSE,2852,2,"Dove",4,"Dark w/ Nuts"
2409,7,FALSE,2852,3,"Godiva",2.1,"Milk"
2409,8,FALSE,3016,1,"Hershey's",0.8,"Dark w/ Nuts"
2409,8,FALSE,3016,2,"Godiva",3.2,"White"
2409,8,TRUE,3016,3,"Godiva",1.1,"Dark"
2409,9,FALSE,1021,1,"Lindt",2.3,"Dark"
2409,9,TRUE,1021,2,"Godiva",1.7,"Dark"
2409,9,FALSE,1021,3,"Godiva",3.8,"White"
2409,10,FALSE,2733,1,"Lindt",0.6,"Milk w/ Nuts"
2409,10,FALSE,2733,2,"Godiva",0.8,"Milk w/ Nuts"
2409,10,TRUE,2733,3,"Hershey's",3.7,"Dark"
2409,11,TRUE,2352,1,"Godiva",1.6,"Milk"
2409,11,FALSE,2352,2,"Dove",0.7,"White"
2409,11,FALSE,2352,3,"Hershey's",1.2,"Dark w/ Nuts"
2409,12,FALSE,2106,1,"Godiva",1.1,"Dark w/ Nuts"
2409,12,FALSE,2106,2,"Dove",0.8,"Dark w/ Nuts"
2409,12,TRUE,2106,3,"Lindt",3.7,"Dark"
2409,13,FALSE,3453,1,"Dove",3,"Milk"
2409,13,FALSE,3453,2,"Lindt",0.8,"White"
2409,13,TRUE,3453,3,"Godiva",1.9,"White"
2409,14,FALSE,2679,1,"Lindt",0.6,"Dark w/ Nuts"
2409,14,TRUE,2679,2,"Dove",3.5,"Milk"
2409,14,FALSE,2679,3,"Dove",1.9,"Milk w/ Nuts"
2409,15,FALSE,2182,1,"Godiva",3.7,"Dark"
2409,15,TRUE,2182,2,"Ghirardelli",1.5,"Dark"
2409,15,FALSE,2182,3,"Dove",1.6,"Dark"
2409,16,FALSE,2301,1,"Hershey's",0.5,"Milk w/ Nuts"
2409,16,TRUE,2301,2,"Dove",3.8,"Milk"
2409,16,FALSE,2301,3,"Dove",3.7,"Dark w/ Nuts"
2409,17,TRUE,1105,1,"Dove",3.9,"Milk"
2409,17,FALSE,1105,2,"Dove",1.2,"Milk w/ Nuts"
2409,17,FALSE,1105,3,"Lindt",0.5,"Milk w/ Nuts"
2409,18,FALSE,3470,1,"Godiva",2.8,"Milk w/ Nuts"
2409,18,FALSE,3470,2,"Lindt",2.7,"Milk"
2409,18,TRUE,3470,3,"Godiva",2.6,"White"
2409,19,FALSE,2278,1,"Hershey's",3.7,"Milk"
2409,19,FALSE,2278,2,"Dove",4,"Dark w/ Nuts"
2409,19,TRUE,2278,3,"Dove",2.8,"Dark"
2409,20,TRUE,4432,1,"Dove",0.7,"Dark"
2409,20,FALSE,4432,2,"Godiva",0.8,"White"
2409,20,FALSE,4432,3,"Hershey's",1.9,"Dark"
2409,21,FALSE,2886,1,"Ghirardelli",0.8,"Milk w/ Nuts"
2409,21,TRUE,2886,2,"Hershey's",3,"Milk"
2409,21,FALSE,2886,3,"Godiva",2.4,"Milk w/ Nuts"
2409,22,TRUE,1770,1,"Godiva",0.9,"Dark"
2409,22,FALSE,1770,2,"Dove",3.4,"Milk w/ Nuts"
2409,22,FALSE,1770,3,"Hershey's",3.4,"Dark w/ Nuts"
2409,23,FALSE,5288,1,"Godiva",0.6,"Dark w/ Nuts"
2409,23,FALSE,5288,2,"Dove",1.8,"White"
2409,23,TRUE,5288,3,"Dove",3.4,"Dark"
2409,24,FALSE,3724,1,"Hershey's",3.6,"Dark w/ Nuts"
2409,24,FALSE,3724,2,"Godiva",3.2,"Milk w/ Nuts"
2409,24,TRUE,3724,3,"Ghirardelli",1.4,"Milk w/ Nuts"
2409,25,FALSE,1427,1,"Lindt",1.1,"White"
2409,25,TRUE,1427,2,"Ghirardelli",0.8,"White"
2409,25,FALSE,1427,3,"Lindt",2,"Milk"
2410,1,FALSE,6274,1,"Dove",1.4,"White"
2410,1,TRUE,6274,2,"Dove",1,"Milk"
2410,1,FALSE,6274,3,"Lindt",2,"Milk w/ Nuts"
2410,2,TRUE,7000,1,"Godiva",3.5,"Milk"
2410,2,FALSE,7000,2,"Ghirardelli",2.2,"Milk"
2410,2,FALSE,7000,3,"Godiva",2.2,"Dark"
2410,3,FALSE,3769,1,"Ghirardelli",3.9,"Dark w/ Nuts"
2410,3,TRUE,3769,2,"Hershey's",1.2,"Milk"
2410,3,FALSE,3769,3,"Godiva",2.2,"Dark w/ Nuts"
2410,4,TRUE,3041,1,"Godiva",1.3,"Milk"
2410,4,FALSE,3041,2,"Lindt",0.7,"Dark w/ Nuts"
2410,4,FALSE,3041,3,"Hershey's",3.3,"Dark"
2410,5,FALSE,9033,1,"Godiva",2.8,"Dark"
2410,5,FALSE,9033,2,"Dove",1,"Dark w/ Nuts"
2410,5,TRUE,9033,3,"Ghirardelli",3.5,"Milk"
2410,6,FALSE,11118,1,"Lindt",1.3,"Milk w/ Nuts"
2410,6,TRUE,11118,2,"Godiva",2.5,"White"
2410,6,FALSE,11118,3,"Dove",0.8,"White"
2410,7,TRUE,24462,1,"Dove",1.4,"Dark"
2410,7,FALSE,24462,2,"Lindt",2.1,"Dark"
2410,7,FALSE,24462,3,"Godiva",3.1,"Dark"
2410,8,TRUE,12594,1,"Dove",2.9,"White"
2410,8,FALSE,12594,2,"Lindt",3,"Dark"
2410,8,FALSE,12594,3,"Godiva",2.2,"Milk w/ Nuts"
2410,9,FALSE,9228,1,"Godiva",1.2,"Dark w/ Nuts"
2410,9,FALSE,9228,2,"Lindt",2.5,"Dark w/ Nuts"
2410,9,TRUE,9228,3,"Dove",1.4,"Milk w/ Nuts"
2410,10,FALSE,10651,1,"Dove",2.5,"Dark w/ Nuts"
2410,10,TRUE,10651,2,"Godiva",0.9,"Dark w/ Nuts"
2410,10,FALSE,10651,3,"Lindt",3.2,"Dark w/ Nuts"
2410,11,FALSE,4123,1,"Godiva",3.7,"Milk w/ Nuts"
2410,11,FALSE,4123,2,"Godiva",1.4,"Dark"
2410,11,TRUE,4123,3,"Dove",1.7,"Milk"
2410,12,FALSE,7243,1,"Ghirardelli",3.7,"White"
2410,12,TRUE,7243,2,"Ghirardelli",3.3,"Milk"
2410,12,FALSE,7243,3,"Dove",2.3,"Dark"
2410,13,TRUE,6839,1,"Dove",1,"Dark"
2410,13,FALSE,6839,2,"Lindt",3.8,"Dark"
2410,13,FALSE,6839,3,"Ghirardelli",3.5,"Dark w/ Nuts"
2410,14,FALSE,6237,1,"Lindt",2.8,"Milk w/ Nuts"
2410,14,FALSE,6237,2,"Hershey's",2.8,"Dark w/ Nuts"
2410,14,TRUE,6237,3,"Hershey's",2.6,"Milk"
2410,15,TRUE,16037,1,"Ghirardelli",3,"Milk w/ Nuts"
2410,15,FALSE,16037,2,"Dove",2.7,"Dark"
2410,15,FALSE,16037,3,"Ghirardelli",3,"Dark"
2410,16,TRUE,8577,1,"Dove",3,"Milk"
2410,16,FALSE,8577,2,"Dove",2.5,"White"
2410,16,FALSE,8577,3,"Godiva",3.9,"Milk"
2410,17,FALSE,7927,1,"Lindt",0.5,"Dark"
2410,17,TRUE,7927,2,"Ghirardelli",0.6,"White"
2410,17,FALSE,7927,3,"Godiva",3.4,"Dark"
2410,18,TRUE,16668,1,"Dove",2.2,"Milk w/ Nuts"
2410,18,FALSE,16668,2,"Dove",3.6,"Dark"
2410,18,FALSE,16668,3,"Hershey's",3.8,"White"
2410,19,FALSE,12192,1,"Dove",2.2,"Dark w/ Nuts"
2410,19,TRUE,12192,2,"Hershey's",4,"Milk w/ Nuts"
2410,19,FALSE,12192,3,"Ghirardelli",2.9,"Dark"
2410,20,TRUE,5928,1,"Godiva",3.2,"Milk"
2410,20,FALSE,5928,2,"Lindt",0.6,"Dark"
2410,20,FALSE,5928,3,"Hershey's",2,"Dark w/ Nuts"
2410,21,FALSE,17833,1,"Ghirardelli",3.4,"White"
2410,21,FALSE,17833,2,"Lindt",2.5,"Dark"
2410,21,TRUE,17833,3,"Godiva",2.5,"White"
2410,22,FALSE,14396,1,"Godiva",3,"Dark w/ Nuts"
2410,22,TRUE,14396,2,"Lindt",1.1,"Dark"
2410,22,FALSE,14396,3,"Dove",3.8,"Milk"
2410,23,TRUE,6555,1,"Hershey's",0.7,"Milk"
2410,23,FALSE,6555,2,"Hershey's",2.2,"White"
2410,23,FALSE,6555,3,"Dove",2.7,"Milk w/ Nuts"
2410,24,FALSE,3873,1,"Dove",1.4,"Dark w/ Nuts"
2410,24,FALSE,3873,2,"Ghirardelli",3.3,"Milk"
2410,24,TRUE,3873,3,"Godiva",2.2,"Milk"
2410,25,FALSE,5676,1,"Hershey's",2.3,"Milk w/ Nuts"
2410,25,TRUE,5676,2,"Godiva",1.7,"Milk w/ Nuts"
2410,25,FALSE,5676,3,"Ghirardelli",2.7,"Milk w/ Nuts"
2411,1,FALSE,10829,1,"Hershey's",2.2,"Milk"
2411,1,TRUE,10829,2,"Godiva",2.1,"Dark w/ Nuts"
2411,1,FALSE,10829,3,"Dove",3.5,"Milk"
2411,2,TRUE,5306,1,"Ghirardelli",1.3,"Milk w/ Nuts"
2411,2,FALSE,5306,2,"Hershey's",1.7,"White"
2411,2,FALSE,5306,3,"Hershey's",3.5,"Milk"
2411,3,TRUE,4350,1,"Ghirardelli",1.6,"Milk w/ Nuts"
2411,3,FALSE,4350,2,"Dove",2,"Milk w/ Nuts"
2411,3,FALSE,4350,3,"Lindt",1.8,"Dark w/ Nuts"
2411,4,FALSE,9835,1,"Lindt",3.2,"Milk w/ Nuts"
2411,4,FALSE,9835,2,"Dove",2.5,"Dark w/ Nuts"
2411,4,TRUE,9835,3,"Lindt",0.8,"Milk"
2411,5,TRUE,9353,1,"Godiva",1.3,"Dark w/ Nuts"
2411,5,FALSE,9353,2,"Godiva",1.1,"Milk"
2411,5,FALSE,9353,3,"Hershey's",2.7,"Milk w/ Nuts"
2411,6,FALSE,12703,1,"Lindt",0.7,"Dark"
2411,6,FALSE,12703,2,"Hershey's",0.6,"White"
2411,6,TRUE,12703,3,"Lindt",3.3,"Milk w/ Nuts"
2411,7,FALSE,3969,1,"Lindt",0.9,"Dark"
2411,7,FALSE,3969,2,"Lindt",2.9,"White"
2411,7,TRUE,3969,3,"Ghirardelli",0.8,"Milk"
2411,8,FALSE,5733,1,"Lindt",2,"Milk w/ Nuts"
2411,8,TRUE,5733,2,"Ghirardelli",1.3,"Dark w/ Nuts"
2411,8,FALSE,5733,3,"Lindt",1.2,"Dark w/ Nuts"
2411,9,TRUE,13105,1,"Lindt",3.4,"Dark w/ Nuts"
2411,9,FALSE,13105,2,"Dove",1.8,"Dark"
2411,9,FALSE,13105,3,"Dove",3.1,"Dark w/ Nuts"
2411,10,FALSE,5570,1,"Lindt",1.1,"Dark"
2411,10,FALSE,5570,2,"Hershey's",1.6,"White"
2411,10,TRUE,5570,3,"Hershey's",3.8,"Milk w/ Nuts"
2411,11,TRUE,5773,1,"Hershey's",2.1,"Dark w/ Nuts"
2411,11,FALSE,5773,2,"Dove",2.9,"Dark"
2411,11,FALSE,5773,3,"Godiva",1.4,"White"
2411,12,FALSE,5236,1,"Hershey's",1,"White"
2411,12,TRUE,5236,2,"Hershey's",0.6,"Milk w/ Nuts"
2411,12,FALSE,5236,3,"Dove",2.8,"Milk w/ Nuts"
2411,13,FALSE,8902,1,"Ghirardelli",0.9,"White"
2411,13,TRUE,8902,2,"Dove",2.5,"Dark"
2411,13,FALSE,8902,3,"Hershey's",1.9,"White"
2411,14,TRUE,4533,1,"Hershey's",1.8,"Milk"
2411,14,FALSE,4533,2,"Godiva",3.4,"Dark"
2411,14,FALSE,4533,3,"Godiva",3.2,"Dark w/ Nuts"
2411,15,TRUE,16535,1,"Godiva",0.7,"Milk"
2411,15,FALSE,16535,2,"Hershey's",0.6,"White"
2411,15,FALSE,16535,3,"Hershey's",2.9,"Dark w/ Nuts"
2411,16,FALSE,2016,1,"Hershey's",2.3,"Milk w/ Nuts"
2411,16,TRUE,2016,2,"Ghirardelli",0.6,"Milk w/ Nuts"
2411,16,FALSE,2016,3,"Hershey's",0.8,"White"
2411,17,FALSE,2769,1,"Dove",4,"Dark"
2411,17,TRUE,2769,2,"Ghirardelli",2.7,"Milk"
2411,17,FALSE,2769,3,"Dove",1.3,"White"
2411,18,FALSE,3478,1,"Dove",2.1,"Milk w/ Nuts"
2411,18,FALSE,3478,2,"Ghirardelli",1.1,"White"
2411,18,TRUE,3478,3,"Ghirardelli",2.5,"Milk"
2411,19,TRUE,8690,1,"Hershey's",1.2,"Dark w/ Nuts"
2411,19,FALSE,8690,2,"Dove",2.9,"Milk"
2411,19,FALSE,8690,3,"Ghirardelli",1.5,"White"
2411,20,TRUE,6087,1,"Godiva",1.8,"Milk w/ Nuts"
2411,20,FALSE,6087,2,"Hershey's",3.2,"Dark"
2411,20,FALSE,6087,3,"Lindt",0.9,"Dark"
2411,21,FALSE,3531,1,"Ghirardelli",1.5,"White"
2411,21,TRUE,3531,2,"Godiva",2.1,"Milk w/ Nuts"
2411,21,FALSE,3531,3,"Lindt",0.6,"Dark"
2411,22,TRUE,5907,1,"Godiva",2.8,"Dark w/ Nuts"
2411,22,FALSE,5907,2,"Godiva",3.7,"Milk w/ Nuts"
2411,22,FALSE,5907,3,"Ghirardelli",2.2,"White"
2411,23,TRUE,9337,1,"Godiva",3.2,"Milk w/ Nuts"
2411,23,FALSE,9337,2,"Hershey's",4,"Dark w/ Nuts"
2411,23,FALSE,9337,3,"Ghirardelli",2.4,"White"
2411,24,FALSE,3917,1,"Godiva",0.9,"White"
2411,24,FALSE,3917,2,"Godiva",3.8,"Dark w/ Nuts"
2411,24,TRUE,3917,3,"Ghirardelli",1.8,"Milk w/ Nuts"
2411,25,FALSE,11672,1,"Godiva",2.3,"Milk w/ Nuts"
2411,25,TRUE,11672,2,"Lindt",1.3,"Milk w/ Nuts"
2411,25,FALSE,11672,3,"Dove",2.5,"Milk"
2412,1,FALSE,5051,1,"Hershey's",1.8,"White"
2412,1,FALSE,5051,2,"Hershey's",2.6,"Milk w/ Nuts"
2412,1,TRUE,5051,3,"Lindt",0.5,"Milk w/ Nuts"
2412,2,FALSE,3802,1,"Hershey's",1.9,"Milk w/ Nuts"
2412,2,FALSE,3802,2,"Godiva",3.4,"Milk w/ Nuts"
2412,2,TRUE,3802,3,"Lindt",2.6,"Dark"
2412,3,FALSE,2620,1,"Ghirardelli",2.7,"White"
2412,3,FALSE,2620,2,"Lindt",1,"Milk"
2412,3,TRUE,2620,3,"Godiva",1.7,"Dark w/ Nuts"
2412,4,FALSE,3063,1,"Hershey's",0.9,"Milk"
2412,4,TRUE,3063,2,"Hershey's",0.9,"Dark"
2412,4,FALSE,3063,3,"Dove",0.8,"White"
2412,5,FALSE,1436,1,"Lindt",3.3,"Dark"
2412,5,TRUE,1436,2,"Ghirardelli",3.5,"Dark w/ Nuts"
2412,5,FALSE,1436,3,"Godiva",1.3,"Dark w/ Nuts"
2412,6,TRUE,2013,1,"Dove",3.5,"Dark w/ Nuts"
2412,6,FALSE,2013,2,"Hershey's",3.2,"Dark"
2412,6,FALSE,2013,3,"Dove",3.9,"White"
2412,7,TRUE,4786,1,"Ghirardelli",0.6,"Milk"
2412,7,FALSE,4786,2,"Godiva",0.5,"Milk"
2412,7,FALSE,4786,3,"Lindt",3.8,"White"
2412,8,TRUE,2774,1,"Lindt",1.4,"Dark"
2412,8,FALSE,2774,2,"Hershey's",1.2,"Milk"
2412,8,FALSE,2774,3,"Dove",3.1,"Milk"
2412,9,FALSE,2773,1,"Ghirardelli",1.3,"Milk"
2412,9,FALSE,2773,2,"Dove",1.5,"Milk"
2412,9,TRUE,2773,3,"Dove",2.7,"Dark"
2412,10,FALSE,1904,1,"Ghirardelli",3.8,"White"
2412,10,TRUE,1904,2,"Ghirardelli",3.4,"Dark w/ Nuts"
2412,10,FALSE,1904,3,"Hershey's",1.7,"Dark"
2412,11,FALSE,2039,1,"Hershey's",0.6,"Dark"
2412,11,TRUE,2039,2,"Lindt",2.7,"Dark w/ Nuts"
2412,11,FALSE,2039,3,"Lindt",0.9,"Milk w/ Nuts"
2412,12,TRUE,1580,1,"Ghirardelli",3,"Dark w/ Nuts"
2412,12,FALSE,1580,2,"Godiva",1.1,"White"
2412,12,FALSE,1580,3,"Hershey's",0.7,"Dark"
2412,13,FALSE,3773,1,"Lindt",1.5,"Dark"
2412,13,TRUE,3773,2,"Hershey's",0.5,"Dark"
2412,13,FALSE,3773,3,"Ghirardelli",3.1,"Milk w/ Nuts"
2412,14,FALSE,4056,1,"Hershey's",1,"Dark w/ Nuts"
2412,14,FALSE,4056,2,"Dove",0.8,"Milk w/ Nuts"
2412,14,TRUE,4056,3,"Lindt",1,"Milk w/ Nuts"
2412,15,FALSE,3136,1,"Lindt",2.2,"White"
2412,15,TRUE,3136,2,"Ghirardelli",0.6,"White"
2412,15,FALSE,3136,3,"Hershey's",3.7,"White"
2412,16,TRUE,3524,1,"Hershey's",1.4,"Dark"
2412,16,FALSE,3524,2,"Hershey's",2.4,"Milk w/ Nuts"
2412,16,FALSE,3524,3,"Godiva",3.4,"White"
2412,17,TRUE,1790,1,"Ghirardelli",2.3,"Dark w/ Nuts"
2412,17,FALSE,1790,2,"Ghirardelli",1.6,"Milk"
2412,17,FALSE,1790,3,"Godiva",2.6,"Dark w/ Nuts"
2412,18,TRUE,3363,1,"Dove",1.3,"Dark w/ Nuts"
2412,18,FALSE,3363,2,"Hershey's",1.5,"White"
2412,18,FALSE,3363,3,"Dove",3,"Dark"
2412,19,FALSE,2195,1,"Hershey's",1,"Milk"
2412,19,FALSE,2195,2,"Hershey's",2.5,"Dark"
2412,19,TRUE,2195,3,"Dove",0.5,"Dark"
2412,20,FALSE,2558,1,"Ghirardelli",1,"Milk"
2412,20,TRUE,2558,2,"Ghirardelli",1,"Milk w/ Nuts"
2412,20,FALSE,2558,3,"Hershey's",3.5,"Milk w/ Nuts"
2412,21,FALSE,3204,1,"Dove",2.4,"White"
2412,21,FALSE,3204,2,"Hershey's",2.4,"White"
2412,21,TRUE,3204,3,"Lindt",1.2,"Dark w/ Nuts"
2412,22,TRUE,3937,1,"Dove",0.7,"Dark w/ Nuts"
2412,22,FALSE,3937,2,"Lindt",3.2,"Milk w/ Nuts"
2412,22,FALSE,3937,3,"Godiva",2.9,"Milk w/ Nuts"
2412,23,TRUE,2151,1,"Ghirardelli",3.5,"Dark"
2412,23,FALSE,2151,2,"Dove",2.8,"Dark"
2412,23,FALSE,2151,3,"Godiva",2.3,"White"
2412,24,FALSE,2764,1,"Ghirardelli",1.4,"White"
2412,24,TRUE,2764,2,"Lindt",1.7,"Milk w/ Nuts"
2412,24,FALSE,2764,3,"Lindt",3.9,"Milk"
2412,25,FALSE,2909,1,"Dove",3.6,"Dark"
2412,25,TRUE,2909,2,"Ghirardelli",3,"Dark"
2412,25,FALSE,2909,3,"Hershey's",3.1,"Milk w/ Nuts"
2413,1,TRUE,6146,1,"Lindt",3.9,"Dark w/ Nuts"
2413,1,FALSE,6146,2,"Ghirardelli",2.6,"Dark w/ Nuts"
2413,1,FALSE,6146,3,"Godiva",2.7,"Dark w/ Nuts"
2413,2,TRUE,5207,1,"Lindt",0.9,"Milk w/ Nuts"
2413,2,FALSE,5207,2,"Hershey's",3.3,"Dark w/ Nuts"
2413,2,FALSE,5207,3,"Hershey's",4,"Milk w/ Nuts"
2413,3,FALSE,4416,1,"Hershey's",3.6,"Milk"
2413,3,FALSE,4416,2,"Dove",1.6,"Milk"
2413,3,TRUE,4416,3,"Ghirardelli",1.7,"Milk w/ Nuts"
2413,4,TRUE,3556,1,"Godiva",1.4,"Milk w/ Nuts"
2413,4,FALSE,3556,2,"Ghirardelli",2.4,"White"
2413,4,FALSE,3556,3,"Godiva",3.8,"White"
2413,5,TRUE,4296,1,"Dove",3,"Milk w/ Nuts"
2413,5,FALSE,4296,2,"Godiva",2.9,"Dark w/ Nuts"
2413,5,FALSE,4296,3,"Dove",1.6,"Dark"
2413,6,TRUE,7076,1,"Lindt",2.5,"White"
2413,6,FALSE,7076,2,"Ghirardelli",2.6,"White"
2413,6,FALSE,7076,3,"Lindt",3.9,"Dark w/ Nuts"
2413,7,TRUE,8634,1,"Ghirardelli",0.7,"Dark w/ Nuts"
2413,7,FALSE,8634,2,"Godiva",2.9,"White"
2413,7,FALSE,8634,3,"Dove",0.7,"Milk"
2413,8,TRUE,5819,1,"Hershey's",0.6,"Milk w/ Nuts"
2413,8,FALSE,5819,2,"Ghirardelli",3.3,"Dark w/ Nuts"
2413,8,FALSE,5819,3,"Godiva",1.1,"White"
2413,9,FALSE,10822,1,"Hershey's",2.7,"Milk w/ Nuts"
2413,9,TRUE,10822,2,"Ghirardelli",2.3,"Dark w/ Nuts"
2413,9,FALSE,10822,3,"Godiva",2.6,"Dark"
2413,10,FALSE,6482,1,"Lindt",2.5,"Dark"
2413,10,FALSE,6482,2,"Godiva",1.5,"Dark"
2413,10,TRUE,6482,3,"Ghirardelli",1.4,"Dark w/ Nuts"
2413,11,FALSE,6695,1,"Ghirardelli",1.5,"White"
2413,11,TRUE,6695,2,"Dove",2,"Dark w/ Nuts"
2413,11,FALSE,6695,3,"Ghirardelli",2.5,"Dark"
2413,12,FALSE,8631,1,"Ghirardelli",1.7,"Milk"
2413,12,FALSE,8631,2,"Lindt",2.5,"Dark"
2413,12,TRUE,8631,3,"Dove",0.6,"Milk"
2413,13,FALSE,6354,1,"Dove",3.3,"Milk"
2413,13,FALSE,6354,2,"Hershey's",2.8,"Dark"
2413,13,TRUE,6354,3,"Ghirardelli",1.8,"Milk"
2413,14,FALSE,7075,1,"Lindt",3.5,"Dark"
2413,14,TRUE,7075,2,"Ghirardelli",1.3,"White"
2413,14,FALSE,7075,3,"Hershey's",0.9,"Milk w/ Nuts"
2413,15,FALSE,5151,1,"Hershey's",2.6,"Dark"
2413,15,FALSE,5151,2,"Godiva",3.9,"Dark"
2413,15,TRUE,5151,3,"Hershey's",2.9,"White"
2413,16,FALSE,4407,1,"Ghirardelli",1.1,"Milk w/ Nuts"
2413,16,FALSE,4407,2,"Ghirardelli",1.9,"Dark"
2413,16,TRUE,4407,3,"Godiva",2.1,"Milk w/ Nuts"
2413,17,FALSE,4438,1,"Ghirardelli",2.9,"White"
2413,17,TRUE,4438,2,"Godiva",2.4,"Milk"
2413,17,FALSE,4438,3,"Hershey's",3.9,"Milk w/ Nuts"
2413,18,FALSE,4313,1,"Godiva",3.4,"White"
2413,18,FALSE,4313,2,"Ghirardelli",3.9,"Dark"
2413,18,TRUE,4313,3,"Hershey's",1.9,"White"
2413,19,TRUE,5485,1,"Hershey's",2.9,"Milk w/ Nuts"
2413,19,FALSE,5485,2,"Dove",3.4,"Dark"
2413,19,FALSE,5485,3,"Hershey's",1.3,"Milk"
2413,20,FALSE,7413,1,"Lindt",3.5,"Dark w/ Nuts"
2413,20,TRUE,7413,2,"Dove",3.4,"Milk"
2413,20,FALSE,7413,3,"Lindt",0.7,"Dark"
2413,21,FALSE,5851,1,"Hershey's",3,"Milk"
2413,21,FALSE,5851,2,"Hershey's",1.8,"Dark"
2413,21,TRUE,5851,3,"Ghirardelli",3.5,"Milk"
2413,22,TRUE,5710,1,"Godiva",1.6,"Dark w/ Nuts"
2413,22,FALSE,5710,2,"Dove",1.8,"Dark w/ Nuts"
2413,22,FALSE,5710,3,"Lindt",3.6,"Dark w/ Nuts"
2413,23,FALSE,4555,1,"Godiva",1.5,"White"
2413,23,FALSE,4555,2,"Hershey's",1.3,"White"
2413,23,TRUE,4555,3,"Godiva",0.6,"Milk w/ Nuts"
2413,24,FALSE,5234,1,"Ghirardelli",2.5,"Dark"
2413,24,TRUE,5234,2,"Ghirardelli",0.8,"Dark w/ Nuts"
2413,24,FALSE,5234,3,"Lindt",2.1,"White"
2413,25,FALSE,8259,1,"Lindt",3.6,"White"
2413,25,TRUE,8259,2,"Hershey's",2.5,"White"
2413,25,FALSE,8259,3,"Ghirardelli",2,"Dark w/ Nuts"
